"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2001",40,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2002",39,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2003",38,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2004",38,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2005",37,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2006",36,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2007",36,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2008",34,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2009",33,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2010",32,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2011",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2012",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2013",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2014",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2015",32,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2016",32,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2017",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2018",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2019",31,
"AUS","BENUNEMPPC","1YEAR","PC_PWI","A","2020",30,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2001",40,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2002",39,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2003",38,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2004",38,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2005",37,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2006",36,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2007",36,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2008",34,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2009",33,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2010",32,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2011",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2012",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2013",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2014",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2015",32,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2016",32,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2017",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2018",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2019",31,
"AUS","BENUNEMPPC","2MTH","PC_PWI","A","2020",30,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2001",40,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2002",39,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2003",38,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2004",38,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2005",37,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2006",36,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2007",36,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2008",34,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2009",33,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2010",32,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2011",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2012",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2013",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2014",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2015",32,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2016",32,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2017",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2018",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2019",31,
"AUS","BENUNEMPPC","2YEAR","PC_PWI","A","2020",30,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2001",40,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2002",39,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2003",38,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2004",38,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2005",37,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2006",36,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2007",36,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2008",34,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2009",33,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2010",32,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2011",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2012",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2013",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2014",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2015",32,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2016",32,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2017",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2018",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2019",31,
"AUS","BENUNEMPPC","5YEAR","PC_PWI","A","2020",30,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2001",40,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2002",39,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2003",38,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2004",38,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2005",37,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2006",36,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2007",36,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2008",34,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2009",33,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2010",32,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2011",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2012",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2013",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2014",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2015",32,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2016",32,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2017",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2018",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2019",31,
"AUS","BENUNEMPPC","6MTH","PC_PWI","A","2020",30,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2001",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2002",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2003",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2004",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2005",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2006",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2007",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2008",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2009",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2010",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2011",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2012",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2013",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2014",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2015",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2016",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2017",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2018",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2019",51,
"AUT","BENUNEMPPC","1YEAR","PC_PWI","A","2020",51,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2001",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2002",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2003",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2004",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2005",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2006",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2007",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2008",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2009",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2010",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2011",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2012",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2013",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2014",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2015",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2016",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2017",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2018",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2019",55,
"AUT","BENUNEMPPC","2MTH","PC_PWI","A","2020",55,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2001",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2002",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2003",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2004",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2005",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2006",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2007",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2008",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2009",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2010",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2011",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2012",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2013",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2014",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2015",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2016",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2017",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2018",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2019",51,
"AUT","BENUNEMPPC","2YEAR","PC_PWI","A","2020",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2001",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2002",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2003",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2004",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2005",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2006",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2007",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2008",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2009",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2010",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2011",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2012",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2013",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2014",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2015",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2016",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2017",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2018",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2019",51,
"AUT","BENUNEMPPC","5YEAR","PC_PWI","A","2020",51,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2001",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2002",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2003",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2004",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2005",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2006",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2007",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2008",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2009",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2010",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2011",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2012",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2013",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2014",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2015",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2016",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2017",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2018",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2019",55,
"AUT","BENUNEMPPC","6MTH","PC_PWI","A","2020",55,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2001",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2002",80,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2003",80,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2004",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2005",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2006",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2007",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2008",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2009",82,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2010",80,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2011",80,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2012",81,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2013",83,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2014",83,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2015",82,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2016",81,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2017",81,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2018",78,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2019",77,
"BEL","BENUNEMPPC","1YEAR","PC_PWI","A","2020",79,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2001",77,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2002",80,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2003",80,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2004",77,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2005",77,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2006",77,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2007",77,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2008",77,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2009",88,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2010",86,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2011",85,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2012",87,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2013",97,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2014",96,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2015",95,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2016",94,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2017",94,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2018",91,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2019",90,
"BEL","BENUNEMPPC","2MTH","PC_PWI","A","2020",91,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2001",58,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2002",67,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2003",67,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2004",65,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2005",64,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2006",64,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2007",64,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2008",68,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2009",68,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2010",67,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2011",68,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2012",70,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2013",70,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2014",69,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2015",69,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2016",68,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2017",68,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2018",66,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2019",65,
"BEL","BENUNEMPPC","2YEAR","PC_PWI","A","2020",66,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2001",58,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2002",67,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2003",67,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2004",65,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2005",64,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2006",64,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2007",64,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2008",68,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2009",68,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2010",67,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2011",68,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2012",70,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2013",58,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2014",57,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2015",57,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2016",56,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2017",56,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2018",55,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2019",55,
"BEL","BENUNEMPPC","5YEAR","PC_PWI","A","2020",55,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2001",77,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2002",80,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2003",80,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2004",77,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2005",77,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2006",77,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2007",77,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2008",77,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2009",88,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2010",86,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2011",85,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2012",87,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2013",90,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2014",89,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2015",88,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2016",87,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2017",87,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2018",84,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2019",83,
"BEL","BENUNEMPPC","6MTH","PC_PWI","A","2020",84,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2001",33,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2002",33,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2003",32,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2004",32,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2005",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2006",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2007",30,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2008",30,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2009",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2010",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2011",30,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2012",30,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2013",30,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2014",29,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2015",30,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2016",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2017",32,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2018",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2019",31,
"CAN","BENUNEMPPC","1YEAR","PC_PWI","A","2020",30,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2001",63,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2002",63,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2003",63,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2004",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2005",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2006",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2007",63,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2008",63,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2009",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2010",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2011",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2012",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2013",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2014",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2015",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2016",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2017",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2018",64,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2019",63,
"CAN","BENUNEMPPC","2MTH","PC_PWI","A","2020",64,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2001",33,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2002",33,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2003",32,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2004",32,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2005",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2006",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2007",30,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2008",30,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2009",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2010",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2011",30,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2012",30,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2013",30,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2014",29,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2015",30,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2016",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2017",32,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2018",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2019",31,
"CAN","BENUNEMPPC","2YEAR","PC_PWI","A","2020",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2001",33,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2002",33,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2003",32,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2004",32,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2005",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2006",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2007",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2008",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2009",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2010",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2011",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2012",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2013",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2014",29,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2015",30,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2016",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2017",32,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2018",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2019",31,
"CAN","BENUNEMPPC","5YEAR","PC_PWI","A","2020",30,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2001",63,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2002",63,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2003",63,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2004",64,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2005",64,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2006",64,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2007",63,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2008",63,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2009",64,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2010",64,
"CAN","BENUNEMPPC","6MTH","PC_PWI","A","2011",64,
